"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Saskatchewan","2021A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","358847","","","","0"
"2021","Saskatchewan","2021A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","356617","","","","0"
"2022","Saskatchewan","2021A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","358672","","","","0"
"2023","Saskatchewan","2021A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","367856","","","","0"
"2024","Saskatchewan","2021A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","380402","","","","0"
"2025","Saskatchewan","2021A000247","Women+","16 to 64 years","Persons","249","units","0","v469496","9.3.97","386085","","","","0"
"2017","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","94228","","","","0"
"2018","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","96627","","","","0"
"2019","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","99647","","","","0"
"2020","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","102922","","","","0"
"2021","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","106081","","","","0"
"2022","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","109072","","","","0"
"2023","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","112412","","","","0"
"2024","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","115970","","","","0"
"2025","Saskatchewan","2021A000247","Women+","65 years and older","Persons","249","units","0","v469208","9.3.104","119574","","","","0"
"2017","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","4237310","","","","0"
"2018","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","4292556","","","","0"
"2019","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","4355377","","","","0"
"2020","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","4407495","","","","0"
"2021","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","4431531","","","","0"
"2022","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","4512731","","","","0"
"2023","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","4688576","","","","0"
"2024","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","4909030","","","","0"
"2025","Alberta","2021A000248","Total - gender","All ages","Persons","249","units","0","v469503","10.1.1","5029346","","","","0"
"2017","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","2862921","","","","0"
"2018","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","2882386","","","","0"
"2019","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","2906377","","","","0"
"2020","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","2923294","","","","0"
"2021","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","2918784","","","","0"
"2022","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","2960249","","","","0"
"2023","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","3079571","","","","0"
"2024","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","3238044","","","","0"
"2025","Alberta","2021A000248","Total - gender","16 to 64 years","Persons","249","units","0","v469809","10.1.97","3309648","","","","0"
"2017","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","524103","","","","0"
"2018","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","548657","","","","0"
"2019","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","577725","","","","0"
"2020","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","606936","","","","0"
"2021","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","636049","","","","0"
"2022","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","668205","","","","0"
"2023","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","705070","","","","0"
"2024","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","742451","","","","0"
"2025","Alberta","2021A000248","Total - gender","65 years and older","Persons","249","units","0","v469521","10.1.104","779999","","","","0"
"2017","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2135705","","","","0"
"2018","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2163811","","","","0"
"2019","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2195261","","","","0"
"2020","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2221643","","","","0"
"2021","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2233661","","","","0"
"2022","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2272037","","","","0"
"2023","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2360752","","","","0"
"2024","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2472280","","","","0"
"2025","Alberta","2021A000248","Men+","All ages","Persons","249","units","0","v469504","10.2.1","2532446","","","","0"
"2017","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1457423","","","","0"
"2018","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1466613","","","","0"
"2019","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1477624","","","","0"
"2020","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1485449","","","","0"
"2021","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1483018","","","","0"
"2022","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1502377","","","","0"
"2023","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1563829","","","","0"
"2024","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1645083","","","","0"
"2025","Alberta","2021A000248","Men+","16 to 64 years","Persons","249","units","0","v469810","10.2.97","1681946","","","","0"
"2017","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","243622","","","","0"
"2018","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","255926","","","","0"
"2019","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","270528","","","","0"
"2020","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","285409","","","","0"
"2021","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","299834","","","","0"
"2022","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","315111","","","","0"
"2023","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","332599","","","","0"
"2024","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","350423","","","","0"
"2025","Alberta","2021A000248","Men+","65 years and older","Persons","249","units","0","v469522","10.2.104","367986","","","","0"
"2017","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2101605","","","","0"
"2018","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2128745","","","","0"
"2019","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2160116","","","","0"
"2020","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2185852","","","","0"
"2021","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2197870","","","","0"
"2022","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2240694","","","","0"
"2023","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2327824","","","","0"
"2024","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2436750","","","","0"
"2025","Alberta","2021A000248","Women+","All ages","Persons","249","units","0","v469505","10.3.1","2496900","","","","0"
"2017","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1405498","","","","0"
"2018","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1415773","","","","0"
"2019","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1428753","","","","0"
"2020","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1437845","","","","0"
"2021","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1435766","","","","0"
"2022","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1457872","","","","0"
"2023","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1515742","","","","0"
"2024","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1592961","","","","0"
"2025","Alberta","2021A000248","Women+","16 to 64 years","Persons","249","units","0","v469811","10.3.97","1627702","","","","0"
"2017","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","280481","","","","0"
"2018","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","292731","","","","0"
"2019","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","307197","","","","0"
"2020","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","321527","","","","0"
"2021","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","336215","","","","0"
"2022","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","353094","","","","0"
"2023","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","372471","","","","0"
"2024","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","392028","","","","0"
"2025","Alberta","2021A000248","Women+","65 years and older","Persons","249","units","0","v469523","10.3.104","412013","","","","0"
"2017","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","4934202","","","","0"
"2018","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","5020979","","","","0"
"2019","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","5111022","","","","0"
"2020","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","5176101","","","","0"
"2021","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","5226665","","","","0"
"2022","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","5358845","","","","0"
"2023","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","5515296","","","","0"
"2024","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","5671114","","","","0"
"2025","British Columbia","2021A000259","Total - gender","All ages","Persons","249","units","0","v469818","11.1.1","5697536","","","","0"
"2017","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3295730","","","","0"
"2018","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3341559","","","","0"
"2019","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3389669","","","","0"
"2020","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3411091","","","","0"
"2021","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3423106","","","","0"
"2022","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3509291","","","","0"
"2023","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3622827","","","","0"
"2024","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3734069","","","","0"
"2025","British Columbia","2021A000259","Total - gender","16 to 64 years","Persons","249","units","0","v470124","11.1.97","3727821","","","","0"
"2017","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","877408","","","","0"
"2018","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","910405","","","","0"
"2019","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","945713","","","","0"
"2020","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","982576","","","","0"
"2021","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","1018096","","","","0"
"2022","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","1054174","","","","0"
"2023","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","1090768","","","","0"
"2024","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","1129229","","","","0"
"2025","British Columbia","2021A000259","Total - gender","65 years and older","Persons","249","units","0","v469836","11.1.104","1167246","","","","0"
"2017","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2442935","","","","0"
"2018","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2487881","","","","0"
"2019","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2534370","","","","0"
"2020","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2566631","","","","0"
"2021","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2591789","","","","0"
"2022","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2654344","","","","0"
"2023","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2734339","","","","0"
"2024","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2810507","","","","0"
"2025","British Columbia","2021A000259","Men+","All ages","Persons","249","units","0","v469819","11.2.1","2820902","","","","0"
"2017","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1642060","","","","0"
"2018","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1666881","","","","0"
"2019","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1692957","","","","0"
"2020","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1704509","","","","0"
"2021","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1711970","","","","0"
"2022","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1753614","","","","0"
"2023","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1813887","","","","0"
"2024","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1870091","","","","0"
"2025","British Columbia","2021A000259","Men+","16 to 64 years","Persons","249","units","0","v470125","11.2.97","1866609","","","","0"
"2017","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","410378","","","","0"
"2018","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","425952","","","","0"
"2019","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","442386","","","","0"
"2020","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","459427","","","","0"
"2021","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","475896","","","","0"
"2022","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","492079","","","","0"
"2023","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","508519","","","","0"
"2024","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","525472","","","","0"
"2025","British Columbia","2021A000259","Men+","65 years and older","Persons","249","units","0","v469837","11.2.104","542346","","","","0"
"2017","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2491267","","","","0"
"2018","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2533098","","","","0"
"2019","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2576652","","","","0"
"2020","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2609470","","","","0"
"2021","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2634876","","","","0"
"2022","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2704501","","","","0"
"2023","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2780957","","","","0"
"2024","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2860607","","","","0"
"2025","British Columbia","2021A000259","Women+","All ages","Persons","249","units","0","v469820","11.3.1","2876634","","","","0"
"2017","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1653670","","","","0"
"2018","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1674678","","","","0"
"2019","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1696712","","","","0"
"2020","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1706582","","","","0"
"2021","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1711136","","","","0"
"2022","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1755677","","","","0"
"2023","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1808940","","","","0"
"2024","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1863978","","","","0"
"2025","British Columbia","2021A000259","Women+","16 to 64 years","Persons","249","units","0","v470126","11.3.97","1861212","","","","0"
"2017","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","467030","","","","0"
"2018","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","484453","","","","0"
"2019","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","503327","","","","0"
"2020","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","523149","","","","0"
"2021","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","542200","","","","0"
"2022","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","562095","","","","0"
"2023","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","582249","","","","0"
"2024","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","603757","","","","0"
"2025","British Columbia","2021A000259","Women+","65 years and older","Persons","249","units","0","v469838","11.3.104","624900","","","","0"
"2017","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","39533","","","","0"
"2018","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","40403","","","","0"
"2019","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","41187","","","","0"
"2020","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","41958","","","","0"
"2021","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","42961","","","","0"
"2022","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","43869","","","","0"
"2023","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","45419","","","","0"
"2024","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","47595","","","","0"
"2025","Yukon","2021A000260","Total - gender","All ages","Persons","249","units","0","v470133","12.1.1","48278","","","","0"
"2017","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","27951","","","","0"
"2018","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","28359","","","","0"
"2019","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","28560","","","","0"
"2020","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","28808","","","","0"
"2021","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","29288","","","","0"
"2022","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","29859","","","","0"
"2023","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","30929","","","","0"
"2024","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","32592","","","","0"
"2025","Yukon","2021A000260","Total - gender","16 to 64 years","Persons","249","units","0","v470439","12.1.97","33017","","","","0"
"2017","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","4576","","","","0"
"2018","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","4938","","","","0"
"2019","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","5342","","","","0"
"2020","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","5758","","","","0"
"2021","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","6191","","","","0"
"2022","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","6434","","","","0"
"2023","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","6777","","","","0"
"2024","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","7101","","","","0"
"2025","Yukon","2021A000260","Total - gender","65 years and older","Persons","249","units","0","v470151","12.1.104","7387","","","","0"
"2017","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","20060","","","","0"
"2018","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","20497","","","","0"
"2019","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","20813","","","","0"
"2020","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","21101","","","","0"
"2021","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","21560","","","","0"
"2022","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","22005","","","","0"
"2023","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","22853","","","","0"
"2024","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","23989","","","","0"
"2025","Yukon","2021A000260","Men+","All ages","Persons","249","units","0","v470134","12.2.1","24327","","","","0"
"2017","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","13965","","","","0"
"2018","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","14161","","","","0"
"2019","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","14198","","","","0"
"2020","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","14251","","","","0"
"2021","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","14474","","","","0"
"2022","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","14734","","","","0"
"2023","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","15340","","","","0"
"2024","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","16246","","","","0"
"2025","Yukon","2021A000260","Men+","16 to 64 years","Persons","249","units","0","v470440","12.2.97","16468","","","","0"
"2017","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","2408","","","","0"
"2018","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","2598","","","","0"
"2019","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","2802","","","","0"
"2020","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","2997","","","","0"
"2021","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","3214","","","","0"
"2022","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","3341","","","","0"
"2023","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","3511","","","","0"
"2024","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","3652","","","","0"
"2025","Yukon","2021A000260","Men+","65 years and older","Persons","249","units","0","v470152","12.2.104","3787","","","","0"
"2017","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","19473","","","","0"
"2018","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","19906","","","","0"
"2019","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","20374","","","","0"
"2020","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","20857","","","","0"
"2021","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","21401","","","","0"
"2022","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","21864","","","","0"
"2023","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","22566","","","","0"
"2024","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","23606","","","","0"
"2025","Yukon","2021A000260","Women+","All ages","Persons","249","units","0","v470135","12.3.1","23951","","","","0"
"2017","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","13986","","","","0"
"2018","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","14198","","","","0"
"2019","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","14362","","","","0"
"2020","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","14557","","","","0"
"2021","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","14814","","","","0"
"2022","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","15125","","","","0"
"2023","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","15589","","","","0"
"2024","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","16346","","","","0"
"2025","Yukon","2021A000260","Women+","16 to 64 years","Persons","249","units","0","v470441","12.3.97","16549","","","","0"
